id,host_listings_count,host_total_listings_count,zipcode,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,guests_included,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
26592651,33,33,94109,37.80198728316941,-122.4178617372886,2,1,1,1,$145.00,1,30,90,9,39,68,68,0,,,,,,,,29,
26599833,1,1,94117,37.77285895555486,-122.43347745101413,2,1,1,1,$148.00,2,7,45,3,9,39,128,3,100,10,10,10,10,10,10,1,2.37
26618842,114,114,94109,37.79103493328173,-122.42382066507618,2,1,1,1,$189.00,1,30,730,18,18,44,300,0,,,,,,,,28,
26624972,1,1,94116,37.73984158673271,-122.50580784542638,4,2,3,4,$350.00,1,2,21,0,0,27,49,1,100,10,10,10,10,10,10,1,1
26632713,1,1,94112,37.72097956453287,-122.45661666476622,2,2,1,1,$78.00,1,2,30,14,17,47,137,2,100,10,9,10,10,9,10,1,2
26634910,1,1,94114,37.75074853568526,-122.42638119713047,6,2.5,3,3,$499.00,2,1,21,8,8,8,8,2,100,10,10,10,9,10,9,1,1.33
26635646,41,41,94110,37.75692938126556,-122.42542417474198,3,1,2,2,$220.00,1,30,1124,30,60,90,365,0,,,,,,,,31,
26638684,2,2,94112,37.72719568760965,-122.43904953577929,9,3,3,6,$250.00,4,2,14,0,0,6,6,6,100,10,8,10,10,10,9,2,3.83
26643248,1,1,94127,37.735383597942835,-122.4525693768787,5,1,3,2,$160.00,4,5,1125,0,0,0,69,3,87,7,10,10,10,9,9,1,2.31
26661891,1,1,94132,37.72218193999375,-122.48192505402507,2,1,1,1,$62.00,2,1,1125,6,28,58,58,11,89,9,10,9,9,9,10,1,10.31
26664453,2,2,94117,37.776058703868266,-122.43670377927938,2,1.5,1,1,$65.00,1,30,60,28,58,88,362,1,,,,,,,,2,0.91
26666094,355,355,,37.762961114636184,-122.43090959699582,4,2,2,2,$233.00,1,30,1125,24,54,84,359,0,,,,,,,,156,
26666898,355,355,,37.762719449564706,-122.3932121421178,2,2,1,1,$169.00,1,30,1125,2,32,62,337,0,,,,,,,,156,
26667194,355,355,,37.763168446704846,-122.39520981568883,2,1,1,1,$161.00,1,30,1125,11,41,71,346,0,,,,,,,,156,
26667238,355,355,,37.7625765925523,-122.39347227452105,2,2,1,1,$175.00,1,30,1125,7,37,67,342,0,,,,,,,,156,
26668006,355,355,,37.77851300126629,-122.39861273446574,2,1,1,1,$171.00,1,30,1125,13,43,73,348,0,,,,,,,,156,
26668091,355,355,,37.77699525733732,-122.39688561212887,2,1,1,1,$173.00,1,30,1125,11,41,71,346,0,,,,,,,,156,
26669945,6,6,94123,37.7960444135494,-122.43169463139981,4,1,1,2,$325.00,1,30,60,0,0,6,80,0,,,,,,,,2,
26688324,3,3,,37.77342044750867,-122.42796615647721,2,1,0,2,$175.00,1,30,1125,30,60,90,90,1,100,10,4,8,10,10,6,3,1
26690454,17,17,94127,37.74226970974663,-122.45270211094343,2,1,1,1,$57.00,1,31,365,8,38,68,158,1,100,10,10,10,10,10,10,6,1
26702688,4,4,94014,37.70741665452892,-122.40940591179402,4,1,1,1,$195.00,4,2,500,23,53,83,173,2,100,10,10,10,10,10,10,1,0.97
26709189,1,1,94103,37.777586884582156,-122.41493588304101,3,1,1,2,$200.00,1,1,7,12,33,63,148,0,,,,,,,,1,
26710943,5,5,94114,37.75608433583862,-122.433310397882,2,1,1,1,$165.00,1,2,9,2,19,48,48,2,100,10,10,10,10,10,9,2,2
26713704,1,1,94110,37.74978024996839,-122.42197922913459,3,1,1,2,$275.00,1,3,28,3,21,51,140,5,100,10,10,10,10,10,10,1,5
26718645,2,2,94103,37.7744806372796,-122.40782126412664,6,2,2,3,$450.00,4,2,29,2,15,35,285,0,,,,,,,,2,
26719721,2,2,94110,37.739682818665365,-122.42147477354426,2,1,1,1,$129.00,1,30,1125,0,0,0,0,4,95,10,10,10,10,10,10,2,2.61
26721616,1,1,94131,37.74236468199367,-122.42829234468735,2,2,2,2,$179.00,1,30,1124,24,54,83,83,0,,,,,,,,1,
26721888,6,6,94105,37.788572274729106,-122.3899781311377,4,2,2,2,$665.00,1,30,90,30,60,90,179,0,,,,,,,,1,
26726999,5,5,94118,37.77600377961584,-122.46699928367654,7,1,2,2,$217.00,2,1,29,3,13,40,40,12,87,9,9,9,8,10,9,5,6.67
26732990,114,114,94103,37.77710424654193,-122.41513723886123,2,1,1,1,$168.00,1,30,730,30,60,90,358,0,,,,,,,,28,
26754841,1,1,94105,37.78778237443963,-122.39353365279831,2,1,1,1,$250.00,1,30,45,22,22,22,91,0,,,,,,,,1,
26777355,1,1,94112,37.72848267039741,-122.425353329157,5,1,2,3,$300.00,4,2,29,8,8,8,8,8,95,10,9,10,10,9,10,1,4.62
26783195,1,1,94112,37.72563897990723,-122.427796795227,8,2,4,6,$380.00,6,1,60,6,17,24,84,11,98,10,10,10,10,9,10,1,7.5
26785153,1,1,94105,37.78909422192273,-122.3901258300401,5,2,2,4,$410.00,1,30,180,30,60,90,269,0,,,,,,,,1,
26787002,2,2,94110,37.748695546093835,-122.40936403712136,2,1,1,1,"$4,500.00",2,30,31,30,60,90,180,0,,,,,,,,2,
26788521,1,1,94114,37.76292792071345,-122.43858856090276,4,1,2,2,$450.00,1,4,1125,3,26,55,55,9,100,10,10,10,10,10,9,1,4.74
26806312,355,355,,37.77039981638545,-122.44943233894165,4,1,2,2,$185.00,1,30,1125,29,59,89,364,0,,,,,,,,156,
26810896,1,1,94110,37.75313946662556,-122.42480549014394,5,1,2,3,$250.00,2,30,1125,30,60,90,179,0,,,,,,,,1,
26832092,2,2,94110,37.76268684154378,-122.42371530387473,7,2,2,4,$785.00,1,2,30,8,24,54,329,0,,,,,,,,2,
26870892,112,112,94117,37.77178480641011,-122.43076033738068,4,2,2,2,$518.00,1,182,1125,29,59,89,364,0,,,,,,,,27,
26871648,62,62,94108,37.790011298417205,-122.40890475495635,2,1,0,1,$114.00,1,30,1125,0,6,35,35,0,,,,,,,,59,
26871796,62,62,94108,37.78868282855771,-122.40904464236803,2,1,0,1,$125.00,1,30,1125,0,6,35,35,0,,,,,,,,59,
26871900,62,62,94108,37.79004607212182,-122.40903117321402,2,1,1,1,$128.00,1,30,1125,29,59,88,88,0,,,,,,,,59,
26918300,2,2,94131,37.74407916319841,-122.43391772727871,2,1.5,1,1,$95.00,1,2,7,4,24,53,137,7,100,10,10,10,10,10,10,2,4.88
26920834,1,1,94123,37.80341691351735,-122.4260203188063,4,1.5,2,2,$650.00,1,30,90,29,59,89,269,0,,,,,,,,1,
26921699,1,1,94102,37.77709104597006,-122.42750657164804,2,1,1,1,$120.00,1,30,365,4,34,64,154,0,,,,,,,,1,
26921936,2,2,94117,37.77556837976225,-122.4395796491841,2,1,1,1,$149.00,1,2,21,1,17,22,22,2,100,10,10,10,10,10,10,2,1.87
26923787,4,4,94117,37.771189246194,-122.44569720478474,9,2.5,4,4,$350.00,9,30,1125,0,0,0,54,0,,,,,,,,1,
26928489,3,3,94122,37.760237573548295,-122.49882348964859,4,2,2,2,$243.00,4,3,27,5,23,53,53,1,100,10,10,10,10,10,10,3,1
26943905,114,114,94109,37.78871639163947,-122.41704571003798,2,1,1,1,$191.00,1,30,730,0,5,35,291,0,,,,,,,,28,
26945594,1,1,94110,37.7514435608127,-122.42004393680725,4,1,2,2,$100.00,1,30,1125,0,14,44,207,0,,,,,,,,1,
26952039,1,1,94121,37.779368941765874,-122.50077596916353,4,1.5,2,2,$300.00,4,3,1125,11,41,71,71,4,100,10,10,10,10,10,10,1,4
26954849,1,1,94103,37.773072238647266,-122.40471977488622,2,1,0,1,$145.00,1,3,20,1,2,20,20,0,,,,,,,,1,
26957018,33,33,94117,37.771026836096816,-122.43889407977402,3,1,1,2,$184.00,1,30,90,30,60,90,115,0,,,,,,,,29,
26989812,1,1,94117,37.769015890132174,-122.43037212347981,2,1,1,1,$99.00,2,2,28,11,41,50,50,0,,,,,,,,1,
26991997,1,1,94103,37.778060634137205,-122.40905363785134,5,2,2,2,$590.00,2,3,1125,21,35,65,337,2,90,9,7,9,9,9,9,1,1.4
26998855,1,1,94107,37.777762648797875,-122.39375542379192,4,2,1,0,$219.00,2,1,21,22,52,81,81,1,100,10,10,10,10,10,10,1,1
27002250,3,3,94103,37.77805215193215,-122.40769150660213,2,1,0,2,$125.00,1,30,90,0,6,7,7,0,,,,,,,,2,
27019981,2,2,94121,37.774432011931786,-122.48824595855419,2,1,1,1,$160.00,1,6,1125,0,0,0,35,0,,,,,,,,2,
27030727,17,17,94127,37.74305210212068,-122.45404860018812,2,1,1,2,$56.00,1,30,365,9,9,9,85,1,100,10,10,10,10,10,10,6,1
27031057,28,28,94109,37.79283640971179,-122.4203735042377,2,5,1,1,$75.00,1,30,180,0,0,0,130,0,,,,,,,,28,
27033826,1,1,94123,37.7977997201076,-122.44564987055915,2,1,0,1,$150.00,1,30,1125,0,29,59,333,0,,,,,,,,1,
27038386,1,1,94122,37.75898921544779,-122.48727888241581,2,1,1,1,$180.00,1,30,365,30,60,90,180,0,,,,,,,,1,
27056649,2,2,94132,37.732223018538036,-122.47632265953276,2,1,1,1,$68.00,1,1,1125,1,26,56,56,8,100,10,10,10,10,10,10,1,6.49
27056703,1,1,94112,37.72095520491411,-122.44940284949142,4,1,1,2,$125.00,4,30,90,0,6,30,305,0,,,,,,,,1,
27062045,6,6,94105,37.78806383696635,-122.3899661565666,4,1,1,3,$250.00,4,30,300,0,0,0,130,0,,,,,,,,3,
27082654,1,1,94118,37.78595355035127,-122.45821612733455,7,1.5,3,3,$212.00,1,30,180,2,2,2,260,1,80,10,10,10,10,10,10,1,0.86
27084549,1,1,94110,37.74337541820225,-122.41795107313754,5,1,2,3,$256.00,1,3,25,3,11,36,119,2,100,10,10,10,10,10,10,1,1.71
27088644,17,17,94127,37.74181380437275,-122.45214574330791,2,1,1,1,$75.00,1,30,365,30,60,90,180,0,,,,,,,,6,
27091179,1,1,94107,37.763605356770746,-122.40483073707237,2,1,0,1,$175.00,1,3,7,1,14,43,43,0,,,,,,,,1,
27106801,4,4,94110,37.76147822139597,-122.41170108388336,4,2,2,3,$270.00,1,30,1125,0,0,0,260,0,,,,,,,,2,
27107519,2,2,94110,37.76182180244186,-122.4265446734636,4,1,1,1,$235.00,2,2,29,3,15,42,129,5,96,10,10,10,10,10,10,2,5
27107866,0,0,94131,37.7430978621787,-122.4450938784794,2,1,1,1,$200.00,1,1,1125,0,0,0,49,1,100,10,10,10,10,10,10,1,0.71
27108173,5,5,94114,37.76400245184164,-122.43347924654944,2,1,1,1,$150.00,1,3,29,5,27,47,128,4,100,10,10,10,10,10,10,5,3.24
27111574,2,2,94115,37.79001845808377,-122.44590149896855,4,1,1,2,$160.00,1,30,1125,30,60,90,362,0,,,,,,,,2,
27123129,6,6,94109,37.80551441757191,-122.42235589631845,8,2.5,3,5,$545.00,2,30,90,7,37,66,66,0,,,,,,,,2,
27138798,17,17,94127,37.74342109515078,-122.45243597683722,3,2,1,2,$60.00,1,31,365,0,0,0,90,0,,,,,,,,6,
27161084,4,4,94107,37.76149903626238,-122.4053959690813,1,1,1,1,$99.00,1,3,14,13,37,67,67,4,100,10,10,10,10,10,9,4,4
27167284,1,1,94110,37.74936138341374,-122.42385360607337,2,1,1,1,$139.00,1,2,8,11,41,71,160,0,,,,,,,,1,
27169418,1,1,94014,37.70749201380371,-122.45066161110894,6,2,2,3,$179.00,1,2,29,6,31,61,151,0,,,,,,,,1,
27176441,1,1,94109,37.79240013971739,-122.4193558272284,3,1,1,2,$110.00,1,30,1125,2,2,28,32,0,,,,,,,,1,
27187399,2,2,94118,37.78736441869932,-122.4649735768941,4,1,1,1,$113.00,1,30,1125,7,37,67,321,0,,,,,,,,1,
27196500,1,1,94131,37.74809616487172,-122.44565545325182,2,1,1,1,$64.00,1,30,31,23,53,83,83,0,,,,,,,,1,
27203318,1,1,94107,37.775983237507155,-122.39685040361269,3,1,1,1,$169.00,1,30,1125,3,33,63,152,0,,,,,,,,1,
27206374,1,1,94117,37.771631715310626,-122.43570286897342,4,1,2,2,$200.00,2,5,29,5,27,56,56,1,100,10,10,10,10,10,10,1,1
27211235,3,3,94110,37.74124900411764,-122.40956173862898,2,1,1,1,$150.00,1,3,365,6,36,66,341,3,100,10,10,10,10,10,10,3,3
27213403,1,1,94117,37.77341328187529,-122.44601800278066,6,1,2,2,$450.00,1,1,7,1,1,6,6,2,100,10,10,10,10,10,10,1,1.4
27225440,2,2,94121,37.779554029879655,-122.48409683225469,7,2,3,4,$325.00,4,7,21,0,18,48,48,0,,,,,,,,2,
27227982,1,1,94122,37.75880321976299,-122.50755398269102,5,1,2,1,$220.00,5,1,1125,5,27,57,332,4,100,10,10,10,10,9,9,1,4
27230555,1,1,94103,37.778932384751066,-122.40559769551491,2,1,1,1,$300.00,1,2,1120,1,7,17,93,4,100,10,10,10,10,8,9,1,4
27233071,4,4,94109,37.786679837681135,-122.42467487656135,8,1.5,4,4,$350.00,1,30,120,27,57,87,177,0,,,,,,,,4,
27237121,2,2,94133,37.80085714851216,-122.40733434140724,2,1,1,1,$150.00,2,1,1125,0,0,0,37,8,95,10,9,10,10,10,10,1,5.71
27244341,114,114,94107,37.77923980467958,-122.39620073354935,2,1,0,1,$183.00,1,30,730,25,55,85,341,0,,,,,,,,28,
27253510,1,1,94131,37.75391871541508,-122.45069601230098,3,1,2,1,$155.00,3,1,3,6,32,61,61,0,,,,,,,,1,
27254475,1,1,94116,37.74425070003159,-122.48693391689551,5,2,2,4,$179.00,4,1,1125,2,7,26,89,7,94,10,10,10,10,10,10,1,5.12
27254780,1,1,94107,37.75688226975083,-122.40010991555502,2,1,1,1,$220.00,2,115,124,30,60,90,180,0,,,,,,,,1,
27259898,1,1,94117,37.771855407252225,-122.43007696289047,4,1.5,3,4,"$2,000.00",2,5,5,5,5,5,37,0,,,,,,,,1,
27260835,1,1,94122,37.75789204312617,-122.50660070920772,2,1,0,1,$150.00,1,2,14,5,19,46,136,6,97,10,10,10,10,10,10,1,4.86
27261900,2,2,94112,37.72593124925521,-122.43733557066297,2,1,1,1,$200.00,1,2,15,3,9,39,39,0,,,,,,,,2,
27262452,355,355,,37.75581815679598,-122.43933726918362,4,2,2,2,$217.00,1,30,1125,30,60,90,365,0,,,,,,,,156,
27262832,355,355,,37.780956820903505,-122.39825811677306,2,1,0,0,$122.00,1,30,1125,6,36,66,341,0,,,,,,,,156,
27263016,355,355,,37.78083341013371,-122.39834822948114,2,1,0,0,$122.00,1,30,1125,0,10,40,315,0,,,,,,,,156,
27263045,355,355,,37.78251227746936,-122.39802623252301,2,1,0,0,$125.00,1,30,1125,0,0,0,267,0,,,,,,,,156,
27263066,355,355,,37.78261279674889,-122.39989010396222,2,1,0,0,$125.00,1,30,1125,8,38,68,343,0,,,,,,,,156,
27263095,355,355,,37.782858170289565,-122.3980234342521,2,1,0,0,$125.00,1,30,1125,2,2,2,271,0,,,,,,,,156,
27263130,355,355,,37.78167390054234,-122.39792574148815,2,1,0,0,$125.00,1,30,1125,0,4,34,309,0,,,,,,,,156,
27263151,355,355,,37.78161361579736,-122.39814319158221,2,1,0,0,$125.00,1,30,1125,1,26,56,331,0,,,,,,,,156,
27263329,355,355,,37.78290454684109,-122.39846200656268,2,1,0,0,$125.00,1,30,1125,5,35,65,340,0,,,,,,,,156,
27263361,355,355,,37.78237056562749,-122.39810804189196,2,1,0,0,$125.00,1,30,1125,7,37,67,342,0,,,,,,,,156,
27263398,355,355,,37.78129523667212,-122.39846536793218,2,1,0,0,$125.00,1,30,1125,1,31,61,336,0,,,,,,,,156,
27263453,355,355,,37.78090020488634,-122.39814796734197,2,1,0,0,$125.00,1,30,1125,8,38,68,343,0,,,,,,,,156,
27266135,2,2,94131,37.74521448511569,-122.4403542295864,2,1,0,1,$115.00,1,30,90,23,53,83,83,0,,,,,,,,1,
27267054,1,1,94103,37.766970249922345,-122.42403652113502,2,1,1,1,$129.00,1,3,26,10,21,40,63,3,100,10,10,10,10,10,10,1,3
27281537,114,114,94109,37.7886070160861,-122.42272350372545,2,1,0,1,$175.00,1,30,730,30,60,90,346,0,,,,,,,,28,
27282972,1,1,94132,37.71974006045954,-122.47978598127469,3,2,2,2,$110.00,4,30,60,0,29,59,149,0,,,,,,,,1,
27288224,1,1,,37.759971120526,-122.42378521889734,2,1,0,1,$199.00,1,2,28,6,24,34,34,1,100,10,10,10,10,10,10,1,1
27309125,3,3,94158,37.7757514549958,-122.39477015276582,2,1,1,1,$170.00,1,2,30,0,0,0,0,0,,,,,,,,3,
27310099,1,1,94114,37.76237057768411,-122.42653947677704,4,1,2,2,$250.00,1,2,21,4,4,6,6,0,,,,,,,,1,
27312690,2,2,94123,37.806075709460856,-122.43575066553336,16,5,6,6,"$2,300.00",16,3,1125,21,46,72,142,2,100,10,10,10,10,10,10,2,2
27316091,1,1,94117,37.7718845716348,-122.43528935144695,1,1,1,1,$250.00,1,1,14,13,31,61,61,1,100,10,10,10,10,10,10,1,1
27316423,3,3,94134,37.722888544080256,-122.40440864934423,2,1,1,1,$85.00,1,1,1125,9,35,60,60,8,90,10,10,10,9,9,9,3,6.86
27336562,2,2,94122,37.76018855188536,-122.50888928775382,6,1,2,2,$300.00,2,1,3,2,2,2,2,0,,,,,,,,2,
27337596,17,17,94127,37.741936898735474,-122.45397695913455,3,1,1,2,$63.00,1,31,365,30,60,90,180,0,,,,,,,,6,
27338558,1,1,94123,37.79613746665275,-122.42971498765147,5,1,1,3,$195.00,4,3,1125,14,14,27,27,1,100,10,10,10,10,10,10,1,1
27363269,1,1,94133,37.802441445457305,-122.40939420041025,6,2,2,2,$333.00,1,30,1125,30,60,90,364,0,,,,,,,,1,
27363400,62,62,94108,37.79111082896898,-122.40821278081896,4,1,2,2,$170.00,1,30,1125,8,29,58,58,0,,,,,,,,59,
27365212,1,1,94112,37.71694094747105,-122.44088715545855,7,2,4,4,$426.00,6,2,27,8,30,60,150,0,,,,,,,,1,
27366574,10,10,94117,37.770814080145364,-122.42993054059114,4,1,0,2,$154.00,1,30,1125,1,31,61,336,0,,,,,,,,2,
27367302,10,10,94121,37.77258228104528,-122.5097869002867,6,1,2,3,$218.00,1,30,1125,30,60,90,365,0,,,,,,,,2,
27372343,1,1,94131,37.739521888150335,-122.43080942794583,4,1,2,2,$180.00,1,30,1125,29,59,88,88,1,,,,,,,,1,0.88
27375274,1,1,94108,37.79270885305036,-122.41079571118897,6,2.5,3,4,"$3,000.00",1,4,14,6,6,6,6,0,,,,,,,,1,
27375697,3,3,94110,37.75851401470564,-122.4178748342639,2,1,1,2,$55.00,1,1,1,7,29,59,334,0,,,,,,,,3,
27381476,24,24,94117,37.76899687213562,-122.44884309759782,2,5,1,2,$300.00,1,1,23,11,36,63,215,3,100,10,9,9,9,10,9,23,2.57
27391650,2,2,94122,37.759513014318635,-122.47380093126772,2,1,1,1,$80.00,2,1,21,5,5,5,5,5,100,10,10,10,10,10,9,1,5
27392835,3,3,94116,37.74545622948115,-122.4811593647455,1,1,1,1,$37.00,1,30,1125,30,60,90,90,0,,,,,,,,3,
27398746,5,5,94114,37.76311099915832,-122.4349885438445,7,1,4,4,$550.00,4,4,14,0,0,8,14,0,,,,,,,,5,
27399170,7,7,94109,37.7882845829676,-122.41242959449481,4,1,1,2,"$1,200.00",1,4,4,0,0,0,38,0,,,,,,,,7,
27399818,7,7,94109,37.78850227308722,-122.41245696865668,4,1,1,2,"$1,200.00",1,4,4,0,0,0,38,0,,,,,,,,7,
27404857,2,2,94104,37.78902673525385,-122.40271718883105,6,2.5,2,3,$850.00,1,3,7,0,0,0,7,0,,,,,,,,1,
27406019,1,1,94121,37.78114016947762,-122.49420943703527,3,1,1,1,$180.00,2,5,1125,7,36,60,60,3,100,10,9,10,10,10,10,1,3
27407557,10,10,94109,37.788113233909726,-122.41160002631146,1,1,0,1,$150.00,1,32,1125,21,51,81,137,1,80,10,10,10,10,10,10,10,1
27425231,1,1,94117,37.77564899573092,-122.42954257990743,3,1,1,2,$140.00,1,30,1125,0,0,0,0,0,,,,,,,,1,
27427727,2,2,94117,37.77186328664574,-122.43806960384086,2,1,1,1,$125.00,1,1,1125,1,6,29,191,3,100,10,10,10,10,10,10,2,3
27428474,89,89,94103,37.76526494473727,-122.41887065680571,2,1,0,1,$84.00,1,30,150,0,2,13,13,0,,,,,,,,86,
27430402,355,355,,37.76220376240699,-122.3952462500469,4,1,2,2,$188.00,1,30,1125,0,1,31,306,0,,,,,,,,156,
27432816,7,7,94109,37.788368605083086,-122.41194394826302,4,1,1,2,"$1,400.00",1,4,4,0,4,4,41,0,,,,,,,,7,
27432921,1,1,94109,37.79087436001171,-122.4158050715957,4,1,0,2,$180.00,1,30,31,6,6,6,70,0,,,,,,,,1,
27437162,7,7,94110,37.75521870616221,-122.42406875896879,3,1,0,2,$220.00,2,3,30,4,16,46,131,1,100,10,10,10,10,10,10,1,1
27439341,1,1,94109,37.790747356705765,-122.42144063817886,4,1,1,1,$150.00,1,30,1125,30,60,90,365,0,,,,,,,,1,
27439635,1,1,94114,37.75480742358901,-122.42603274543251,2,1,1,1,$175.00,1,3,21,0,15,15,15,1,,,,,,,,1,
27439898,3,3,94110,37.760011106647774,-122.41807927775598,7,2,2,7,$250.00,1,1,1125,13,29,59,334,1,80,10,6,10,10,10,10,3,1
27441726,1,1,94121,37.77856938750327,-122.50459439179922,2,1,1,1,$91.00,1,30,99,4,4,31,121,0,,,,,,,,1,
27454459,1,1,94116,37.749193512946356,-122.48756187701817,2,1,1,1,$74.00,1,1,30,1,18,46,133,11,96,10,10,10,10,9,9,1,9.17
27457559,6,6,94123,37.80643939608819,-122.43715551383528,6,2,3,3,$800.00,1,30,180,30,60,90,365,0,,,,,,,,3,
27461297,355,355,,37.76211582351662,-122.39637158690066,2,1,1,1,$139.00,1,30,1125,20,50,80,355,0,,,,,,,,156,
27462045,1,1,94107,37.75449139682695,-122.4004974435817,4,1,1,2,$249.00,2,1,30,14,14,14,14,2,100,10,10,10,10,10,10,1,2
27462390,1,1,94127,37.7299568940297,-122.45707735629821,1,1,0,1,$100.00,1,1,90,0,0,0,0,1,100,10,10,10,10,10,10,1,0.83
27462589,6,6,94116,37.75083169634538,-122.4866218381969,2,1,1,1,$100.00,1,30,1125,30,60,90,365,0,,,,,,,,1,
27464605,62,62,94109,37.801064843703195,-122.41833432142084,4,1,2,2,$355.00,1,30,1125,18,48,77,77,0,,,,,,,,59,
27465738,355,355,,37.76188919216698,-122.40264453047797,6,2,3,3,$249.00,1,30,1125,23,53,83,358,0,,,,,,,,156,
27466743,6,6,94109,37.795024120648925,-122.42589224049746,4,2,2,2,$334.00,1,90,365,30,60,90,90,0,,,,,,,,3,
27467934,8,8,94124,37.73377207276907,-122.38793716157903,1,2,1,1,$65.00,1,30,180,7,37,67,115,0,,,,,,,,8,
27472711,1,1,94131,37.7468966372084,-122.43848789443577,9,3,4,6,$649.00,2,2,21,16,41,41,41,2,100,10,10,10,9,10,9,1,2
27477003,73,73,94103,37.77260025828262,-122.41794491936608,1,3,1,1,$40.00,1,30,1124,22,52,82,357,0,,,,,,,,26,
27487969,2,2,94121,37.77720512674887,-122.50785603908336,2,1,1,1,$162.00,1,30,45,29,59,89,179,0,,,,,,,,2,
27491569,2,2,94110,37.75333275964091,-122.4056624319524,2,1,1,1,$225.00,1,2,29,1,20,29,29,5,96,10,10,10,10,10,10,2,5
27491571,1,1,94114,37.749964403872205,-122.42700975305085,14,2,5,7,$500.00,1,2,28,15,42,69,158,0,,,,,,,,1,
27492222,1,1,94114,37.76269249510861,-122.43188381115326,2,1,1,1,$99.00,1,30,1125,5,27,57,240,0,,,,,,,,1,
27505174,4,4,94121,37.772806731949125,-122.5096806574319,4,1,2,2,$135.00,1,30,90,17,17,17,180,0,,,,,,,,2,
27509561,1,1,94103,37.77514399836498,-122.4124202712474,5,2,2,3,$309.00,3,1,360,9,21,37,93,0,,,,,,,,1,
27510287,1,1,94117,37.76497729664542,-122.44732553800047,3,1,1,2,$195.00,2,2,29,3,13,33,123,0,,,,,,,,1,
27512320,2,2,94108,37.79459740894675,-122.40905612834979,1,1,1,1,$69.00,1,30,1125,0,0,0,130,0,,,,,,,,2,
27529992,1,1,94134,37.72982628671024,-122.41500065438785,5,1,2,3,$149.00,1,1,28,3,14,33,113,1,100,10,10,10,10,10,10,1,1
27530136,2,2,94118,37.77976195015389,-122.46763859116996,4,1,1,2,$175.00,4,2,1125,2,15,40,77,6,97,9,10,10,10,9,10,2,6
27543417,3,3,94133,37.79500441416466,-122.40390658180533,2,1,2,2,$110.00,2,30,1124,0,0,0,263,0,,,,,,,,2,
27545197,62,62,94108,37.791390269958285,-122.40765802373446,3,1,1,1,$136.00,1,30,1125,29,59,88,88,0,,,,,,,,59,
27548389,2,2,94510,37.79228462844378,-122.41023657473193,2,1,1,1,$450.00,1,1,1125,19,46,76,347,0,,,,,,,,2,
27550732,1,1,94112,37.72951960818082,-122.43379417886392,8,8,3,1,$350.00,1,3,1125,21,51,81,171,0,,,,,,,,1,
27555335,32,32,94111,37.805556035878396,-122.40604384235147,2,1,0,1,$155.00,1,30,1125,30,60,90,365,0,,,,,,,,32,
27556995,2,2,94116,37.739858475601906,-122.50381849829007,2,1,1,1,$230.00,2,1,1125,21,51,81,112,3,80,10,9,10,9,10,9,2,3
27557104,1,1,94112,37.71459261344255,-122.44228282837865,2,1,0,1,$95.00,1,30,270,27,57,87,267,0,,,,,,,,1,
27576463,15,15,94114,37.75191912177229,-122.43014694759343,2,2,1,1,$100.00,1,30,180,0,0,0,38,0,,,,,,,,15,
27576774,1,1,94109,37.7953755899035,-122.41582549346393,4,2,2,2,"$1,400.00",1,4,1125,1,1,27,27,0,,,,,,,,1,
27584638,9,9,94134,37.71857988136416,-122.40280502917764,2,1,1,1,$90.00,1,1,28,15,40,52,327,1,100,10,10,10,10,10,10,4,1
27598470,1,1,94103,37.77345072797631,-122.41210459716788,6,1,2,3,$280.00,4,1,1125,9,28,58,84,4,100,10,10,10,10,9,10,1,4
27602262,355,355,,37.7919779291218,-122.41230195608112,6,3,3,3,$263.00,1,30,1125,5,35,61,233,0,,,,,,,,156,
27604192,355,355,,37.79178745993411,-122.41143547291301,4,2,2,2,$213.00,1,30,1125,8,8,38,313,0,,,,,,,,156,
27604325,355,355,,37.79151100825602,-122.41286423290208,6,3,3,3,$263.00,1,30,1125,0,26,56,331,0,,,,,,,,156,
27606210,1,1,94131,37.75175178590501,-122.45667164550927,2,1,1,1,$85.00,1,30,1125,7,37,67,156,0,,,,,,,,1,
27608180,2,2,94122,37.75480473647825,-122.48534679638489,4,1,1,1,$200.00,2,2,7,7,7,7,7,2,100,10,10,10,10,9,10,2,2
27608489,355,355,,37.77381833254428,-122.4294926064816,4,1,2,2,$195.00,1,30,1125,6,36,66,341,0,,,,,,,,156,
27609352,1,1,94122,37.75487902940048,-122.46527643442212,4,1,2,2,$365.00,3,2,28,0,9,39,272,2,100,10,10,10,10,10,9,1,2
27628210,4,4,94123,37.79778934292129,-122.44081067751715,6,3.5,4,3,$667.00,7,30,180,0,0,0,265,0,,,,,,,,1,
27630442,62,62,94108,37.78997436744215,-122.40950000832221,2,1,0,1,$111.00,1,30,1125,0,4,33,33,0,,,,,,,,59,
27631415,355,355,,37.80325758495215,-122.4247239277802,4,1,2,2,$180.00,1,30,1125,7,37,67,342,0,,,,,,,,156,
27634232,1,1,94131,37.755814523585954,-122.44879157955808,4,1,1,2,$145.00,4,1,28,8,38,68,337,1,100,10,10,10,10,10,10,1,1
